,tweetid,content,polarity,augmented,from_lang
1255,805269972540882948,"Ya cambiar al modelar de trabajar de paco , el que estar antes ser uno muñeca rico .",NEU,1,fr
1256,805274366195990528,Echo de menos mi siesta todo lo tardar,N,1,en
1257,805302138075303936,ahh pero estar los rubio jajaja que mal que no eliminar,N,1,en
1258,805109479922683904,De lo mayor impotencia se entender el que significar resignación .,N,1,en
1259,805986009720782848,No saber que el amor de mi vida ir a cantar . Habría vestir el programar .,NEU,1,en
1261,805967820496506881,Todo ser super barato porque casi nadie ser el festival .,N,1,en
1262,805932294397722624,ahora ser oficial tener el trabajar mas chivo que poder pedir,P,1,en
1263,805929121100468224,"Sí , por suponer que poder comprarlo por dólar en dólar , pero ya en PSI .",NONE,1,en
1264,805929121100468224,"Sí , por suponer , poder comprarlo por dólar en dólar , pero ya en PSI .",NONE,1,fr
1265,802912779854352384,qué feo ser terminar con alguien y más cuando los do personar todavía se amar pero el ambientar no ser favorable,N,1,en
1266,802953483838246913,Ayer ser y aun no estar listar parir recibir donación de punto .,N,1,en
1267,802994601271259136,"Casi uno árbol me aplastar , pero el bueno ser que lo casar ya haber llegar",NEU,1,en
1269,803324783907794945,Creo que solo querer rodillo,NONE,1,en
1270,803324783907794945,Creo que solo querer montar,NONE,1,fr
1271,803305331585650688,Tomó lo doritos y lo fresco pero no tomar el pan .,NONE,1,en
1272,803305331585650688,Tomó doritos y fresco pero no tomar el pan .,NONE,1,fr
1273,803725500216545281,La lluvia final que no tener piedad cuando viajar en autobús .,N,1,en
1274,803753329000071168,Odio a mi profesor de estudio social,N,1,en
1275,802897477456265216,Lo que disgustar spotify de lo computador .,N,1,en
1276,802536550311440384,"Espero que el conseguir , pero también esperar que lo compañía de concierto le dar otro sorpresa o algo asir .",P,1,en
1277,802528311226208256,Me gustar decir bueno dias bueno dias,P,1,en
1278,802742656841314305,Lo dejar comer año y ahora volver el día en que terminar todo . Comenzaré uno largar doler .,NONE,1,en
1279,802742656841314305,"Lo dejar comer año y ahora estar en casar el día que el terminar , comenzar uno largar doler .",NONE,1,fr
1280,802739333828636672,"Estoy feliz , feliz , señor , volver a tu hogar en el inframundo .",P,1,en
1281,803224335775367168,lunes con litro de lindar gracia a Dios por el trabajar,P,1,en
1282,803244397705969665,Todavía estar en lo examen final y estar muy inactivar . Espero volver a lo normalidad de ahora en adelantar .,NEU,1,en
1283,803244397705969665,Todavía estar en lo examen final y estar muy inactivar . Espero volver a lo normalidad a partir de ahora .,NEU,1,fr
1284,803061996828692480,"Lo sentir por ser el peor . Prometo dar mucho amor , comprensión y ternura tan pronto comer terminar el semestre .",P,1,en
1285,803214630113988608,"Hoy hacer todo de formar olímpico , pero haber que olvidar algo , sí , el paraguas .",NONE,1,en
1286,803214630113988608,"Hoy hacer todo de uno manera olímpico , pero haber que olvidar algo , sí , el paraguas .",NONE,1,fr
1287,803219303818559488,"Arca , sí , ser justar y necesario . Lo hacer y me sentir mejor .",P,1,en
1288,803219187850088449,"Bueno , de hacer funcionar parir mí , me sentir más tranquilo después de ese .",P,1,en
1289,803207109051564033,Buenos día uno éxito su martinica Me unir y ser que traer gran alegría a los personar que estar sufrir,P,1,en
1290,803101972517638144,"el peor que me haber pasar ser cuando , sin decirle nadar a unir , volver a agregarlo jajaja",N,1,en
1291,803109708378738688,Preferiría discutir con uno umpalumpa que con uno cristianar conservador a lo derecho,N,1,en
1292,802591645979930624,Chao contigo en seriar no poder,N,1,en
1293,802654547151884289,Muchas gracia por tu palabra uno gran abrazar parir ti .,NONE,1,en
1295,802656976664727552,Cansado ser poco pero saber que hoy me ayudar en algo me hacer feliz .,P,1,en
1296,802298017617326080,Me sentir muy identificar con tu tweets y ver tu contar porque mi mejor amigar a vez te dar tu coser .,P,1,en
1297,802610197306802176,"ese el tener claro , pero tener fe en que lo muchacho ser solidario cuando más se lo necesitar .",P,1,en
1298,802617732747366401,Mi mejor amigar me llamar quien ya haber estar llegar a mi casar . Tengo minuto esperándolo .,N,1,en
1299,802362941953736708,ese señor amigar tuyo hacer uno trucar hoy de aquel a lo que amar hacer otro día cuando lo ginebra comenzar a fluir temprano,NONE,1,en
1300,802362941953736708,"este caballero , tu amigar , hacer uno trucar hoy entrar lo que le gustar hacer otro día cuando lo ginebra comenzar a fluir temprano",NONE,1,fr
1301,802369892620111872,Viste el dolor jurar que nunca volver a ese lugar quedo en paz parir lo interesar .,N,1,en
1302,802374903299239936,"Si él ser el que no me interesar tanto , pero los coser que tener allí ser insustituible gracia por escribir .",NEU,1,en
1303,802374903299239936,"Si él ser ese , no me interesar mucho , pero los coser que tener allí ser insustituible , gracia por escribir .",NEU,1,fr
1304,802339920023027712,La semana que necesitar casar . Cuna apurar . No haber presupuestar suficiente parir todo lo animal afectar .,NONE,1,en
1305,802339920023027712,La semana que necesitar casar presionar lo cunar no haber presupuestar suficiente parir todo lo animal afectar,NONE,1,fr
1306,802352213330784256,hora que dejar el país y lo extrañar,N,1,en
1307,803070151935619073,el que ser uno bueno fiesta que unir se adherir,P,1,en
1308,802971994950160389,"Hasta ahora aprender que haber uno carrera comer investigador de animación japonés , haber desperdiciar mi vida .",N,1,en
1309,802721540076761090,Hoy hacer el objetivar de mi vida que perder pero hacer el objetivar de mi vida .,P,1,en
1310,802423538367930368,Le enviar uno foto a ignacio y me decir que picha feo .,N,1,en
1311,803970852199034885,Ojo pintar no saber que ser uno parejo .,NONE,1,en
1312,803970852199034885,Pinto Eye no saber que ser uno parejo .,NONE,1,fr
1313,803787178321084416,La lluvia final no tener piedad cuando viajar en autobús .,N,1,en
1314,803786450852605952,uno hombre adulto que ser uno fan obsesivo de mi pequeño pony,NONE,1,en
1316,804122640411742208,me gustar mucho,P,1,en
1317,804010711810801664,Ojalá poder darte el abrazar en vivir o al menos acompañarte hoy . Lamento el de tu primo .,NONE,1,en
1318,804010711810801664,Ojalá poder abrazarte en vivir o al menos acompañarte hoy . Lo sentir por tu primar .,NONE,1,fr
1319,804048178492407808,hoy haber uno nuevo campeón que ser el campeón o el perdedor carlsenkarjakin,P,1,en
1320,804050118412562432,pero en realidad ser mucho menos amargar y maldito tocar en vivir de el que parecer prometer,P,1,en
1321,803994481938853889,"Leí el post equivocar , aparentemente lo diseñador astuto salir en mi feed",N,1,en
1322,804064900469366789,Me ir a morir . Quiero verlo en vivir y no tener cbs .,N,1,en
1323,804139696595107840,"Bueno , decir que haber uno terremoto y ni siquiera me decir contar porque pasar por lo ensayo típico .",NONE,1,en
1324,804139696595107840,"Bueno , decir que haber uno terremoto y ni siquiera el notar porque tener repetición típico .",NONE,1,fr
1325,799987480518922243,excelente que tan grande ser,P,1,en
1326,801271513542496256,Quiero demasiar el cubo de lo cebolla y los papar frita de lo pintar comer si alguien me haber llevar,NEU,1,en
1327,801271513542496256,Quiero demasiar cubo de cebolla de pollo y los papar frita se parecer a alguien que me estar llevar,NEU,1,fr
1328,801223329625542656,myproposals2017 estar buscar uno mejor amigar Necesito a alguien nadie,N,1,en
1329,801279880247713792,Que amamantar tener gareth balar poder perder el clásico .,N,1,en
1330,801291354978582528,a mí jajaja y verme aquí con lo ojo bien abrir,NEU,1,en
1331,801291354978582528,Para mí jajaja y verme aquí con lo ojo bien abrir .,NEU,1,fr
1332,801304592902483969,Los abrazo parir ti desde aquí venir y ser igual que parir grabar lo entrevistar .,NONE,1,en
1333,801304592902483969,"Los abrazo parir vosotros desde aquí venir , estar y muy incluso parir grabar lo entrevistar .",NONE,1,fr
1334,800926948025319424,Gran iniciativo que no poder ayudar .,P,1,en
1335,800209365831532544,Estoy hartar del semestre y lo noche del sábado resolver integral parir encontrar área,N,1,en
1336,806502753707159560,El amigar secretar de hoy traer uno delicioso pudín de arroz .,P,1,en
1337,806353036708900865,El ﻿1 capítulo de lo primero temporada del espejar negro estar muy bien triste .,NEU,1,en
1338,806353036708900865,El ﻿1 capítulo de lo primero temporada del espejar negro ser muy jodidamente triste .,NEU,1,fr
1339,806657359716249601,"No importar , ser uno funcionario público y no todo el creer .",NEU,1,en
1340,806657359716249601,"En cualquiera casar , ser uno funcionario y no el creer todo .",NEU,1,fr
1341,806341840551157761,Me sentir tan solo en lo noche que dormir con Paris en lo cama de mi hermanar .,N,1,en
1342,806343202315898882,Espero que permanecer junto por mucho tiempo .,P,1,en
1343,806364751106342912,Pero pensar que después de jugar junto todo ir a cambiar .,N,1,en
1344,807324978693763072,Ojalá tener netflix comer en lo viejo tiempo,N,1,en
1345,807381460827205633,Y asir me tener ser momento y creer uno canal salpicar,P,1,en
1346,807425510435356672,Puedo soñar ridículo pero si llorar porque se ser,N,1,en
1347,806330716367765504,carepichas los que solo pensar en ellos,N,1,en
1348,808043758235303936,Es cierto que lo mayoría de lo videos de caca tener más soportar que lo que costar,N,1,en
1349,808067430014656512,Manda uno maldición a Jonathan Duarte que estar en el hospital pasar uno mal momento con uno operación y simplemente mirar tu videos .,NONE,1,en
1350,808067430014656512,enviar uno noto a Jonathan Duarte que se encontrar en el hospital que estar ser operar y ver su videos,NONE,1,fr
1351,808012377312600064,"cr uff haber uno gran discusión sobrar este , lo clínico poder haber dejar de hacerlo durante año deber a lo resultar",NONE,1,en
1353,807254954226384896,"Porque si estar bien , me tener que dar fiebre otro vez .",N,1,en
1354,807537268235833344,Lo peor ser que no conocer en uno bar y no poder hablar con él x mi timidez,N,1,en
1355,806696427883790336,"Al mediodía del siguiente no el dudar , aunque parecer seriar , ser uno bueno noto .",P,1,en
1356,806755531591294977,y mi relación no ser lo mismo con davi él me perder,N,1,en
1357,806723955973189637,La primero vez que David amanecer en mi casar y romper uno vaso .,N,1,en
1358,806712993098727428,"rivera lo mío peor , tener que caminar con do teléfono parir poder revisarlos , fbi e ig",N,1,en
1359,806903754083672064,Descubrir el que ser ser picar decir el slob,N,1,en
1360,806726824608702464,Juro que el acosador y mi instinto asesinar estar activar .,N,1,en
1361,806687497619206144,"También tener uno tradición costarricense , por suponer , uno casar de lácteo con almendra , lo más rico de todo .",P,1,en
1362,806694328718553088,Lo bueno del verano ser que en el grupo haber vario,P,1,en
1363,806850707219484672,Los tenis blanco no se usar todo lo día .,N,1,en
1364,807261162358394882,A mí en seriar no se me dar ese coser parir ganar .,N,1,en
1365,807242670267596800,Soy el mejor amigar secretar de lo vida . Quiero el regalar que ir a dar .,P,1,en
1366,807117733531963392,Hoy ser uno día muy largar y mi último día ser uno erizar durante año .,N,1,en
1367,807090883766157313,Me ir a dormir saber que lo único aplicación de mangar con lo que leer no tener actualización,N,1,en
1368,807042574158598144,esperar que ser uno bueno noche de jueves,P,1,en
1369,807042479505764353,"Y si me corregir , ser comer traerme tierra y llevarme directamente al infierno .",N,1,en
1370,808163207013695488,"Arreglado si me gustar , hacer el que hacer con el episodio vii . Fui al cine .",P,1,en
1371,808139453021777920,Me encantar lo olla de carne pero no me gustar porque lo sopar no me mantener lleno por mucho tiempo,NEU,1,en
1372,808139453021777920,Me encantar lo olla de carne pero no me gustar porque su sopar no me dejar saciar por mucho tiempo .,NEU,1,fr
1373,808136758105899008,"Podría pasar uno día enterar observándote , solo parir",P,1,en
1374,808101774196428801,"Si te desesperar , llévanos a uno puto .",N,1,en
1375,808122577818439688,¿ Qué tan triste cuando unir estar en uno actividad y no tener a nadie con quien bailar ? Muy raramente me ver charlar solo en uno mediar caminar .,N,1,en
1376,808143467083862016,"que feliz ya casi terminar , solo ir por lo jaja",NEU,1,en
1377,808143467083862016,"¿ Qué tan lejos estar casi terminar , solo ir por lo jaja",NEU,1,fr
1378,808210014494228480,Estamos en lo mismo luchar .,NONE,1,en
1380,808194490435571712,"el deleitar que mi mamá casi no me dejar poner lo gato , pero les encantar dormir aquí cuando poder",NEU,1,en
1381,808194490435571712,"El placer de que mi madre casi no me dejar poner a lo gato , pero les gustar dormir aquí cuando poder .",NEU,1,fr
1382,808189213392982016,"Acabo de volver a verlo y él seguir dormir , pero sentir penar .",N,1,en
1383,808156606739443712,Quería graduarme con lo camisa rosa .,NONE,1,en
1384,808156606739443712,Queria ir con lo camisa rosa,NONE,1,fr
1385,808341965188333568,y si comer crepe con uno beber de café o uno batir hoy haber uno feriar de Navidad y nuestro propagación ser,P,1,en
1386,808435688756678656,No haber vestir el nuevo episodio de ted .,NONE,1,en
1387,808435688756678656,No ver el nuevo episodio de Ted .,NONE,1,fr
1388,808342410543726594,Buenos dias te seguir,P,1,en
1391,808444195266510848,"Fav , si creer que me gustar lo pene comer si no ser famoso y nadie te ir a dar favor porque tener lo concienciar tranquilo",NONE,1,en
1392,808444195266510848,Fav si creer que me gustar lo pene comer si no ser famoso y que nadie te ir a ayudar porque ir a tener lo concienciar limpio,NONE,1,fr
1393,807740854882406400,Hoy me decir contar de que mi enamorar ya tener novio y ser mucho más joven que yo .,N,1,en
1394,807697679052587008,Odio que cambiar mi plan parir lo conveniencia de lo demás .,N,1,en
1395,807779949998391296,segundar reglar,NONE,1,en
1397,807798427421704192,dia ser bonito comentario,P,1,en
1398,803418254819651584,lo hombre ya no no elegir porque perder porque el único que no importar ser divertirnos mientras jugar,N,1,en
1399,803289620268072960,Ya estar estresado por esperar resultar,N,1,en
1401,803296800555798528,no ser a lo cabra loco,NONE,1,fr
1402,802300439341465601,Me lleno de ver a tanto gente con lo intención de ayudar y mover ese hermoso todo .,P,1,en
1403,802519704288067584,mi mamá solo me decir que estar gordo,N,1,en
1404,796387096823033857,sobrar el que ahora tener uno posible nuevo carrera de armamento en lo fabricación,NEU,1,en
1405,796387096823033857,Acerca de ahora tener uno nuevo carrera de armamento en lo fabricación,NEU,1,fr
1406,796433687927783434,plato fuerte de lo opción de lo sopar negro en el dios de lo soda saber qué reconfortante después de los noticiar abrumador,P,1,en
1408,796537219859226631,Saldré de ese estar pelear y me flotar en el trabajar lindaperopobra,N,1,en
1409,796715835888988160,"Cuando ver el pipi aquí en lo conferenciar de prensar , casi llorar comer ese niño , pero estar allí temblar .",NONE,1,en
1410,796715835888988160,"Cuando ver lo orinar aquí en lo conferenciar de prensar , casi llorar comer ese niño , pero estar temblar .",NONE,1,fr
1411,796518460763291648,Traidor jalar vender a lo coronar españolar .,N,1,en
1412,796517504583614465,No poder tener el mejor de ambos mundo .,N,1,en
1413,796846796245004292,"A los personar bueno les pasar coser bueno , a vez no pasar coser bueno .",P,1,en
1414,796855421424324613,Nunca haber ganar nadar con y qué simpático ser probar lo nuevo pizza este tardar siberiano ser comer parir lo pizza coronar,P,1,en
1415,796861636732747777,Desde el pasar jueves estar esperar el entrenamiento .,NONE,1,en
1416,796861636732747777,desde el jueves pasar estar esperar entrenamiento,NONE,1,fr
1417,796852759572217860,jaja Trump en lo primero mesar ir a derribar el tlc que ir a ir a lo mierda,N,1,en
1418,796869639691190272,No estar morir,P,1,en
1419,796878053557370880,uff uno coser delicioso jajaja ese desorden tener los pierna parir ser uno éxito feliz,P,1,en
1420,796781652454338560,comer cuando tener mucho calor y me traer el almorzar al trabajar gracia,P,1,en
1421,796788190279598080,El otro niño que ser nieto del señor de los galleta siempre tener uno dulce Navidad .,NONE,1,en
1422,796788190279598080,"el otro niño que ser el nieto de los galleta , el Señor siempre tener uno dulce Navidad",NONE,1,fr
1423,796809889171603456,Una vez más querer desnaturalizar el temer bienestaranimal dejar en el texto de iniciativo popular solo perro y gato .,N,1,en
1424,796827048899710977,y tu canción no ser uno video publicar en noviembre y aquí el compartir contigo,NONE,1,en
1426,796749746815827968,Me sentir tan cansar y ser que salir a lo,N,1,en
1427,796767254872489984,"Estoy estresado por el examen de mañana comer si ser a perderlo , jaja , pero ya pasar el cursar y todo",NEU,1,en
1429,797094392725204993,"Acabo de confundirme con uno estudiante universitario , ser lo mejor bueno mañana de todo .",P,1,en
1430,797176679848407040,Ocupo el viernes negro parir ver si comprar uno televisor . La minar estar dañar .,NEU,1,en
1431,797176679848407040,Estoy en lo oscuridad del viernes parir ver si comprar uno televisor que dañar lo minar,NEU,1,fr
1432,797115537910333441,"Mis primo ser a Cancún hoy , adivino quién no ser el único .",N,1,en
1433,797149716794540036,"Pasé todo lo mañana atrapar en google maps mirar Costa Rica , pero no haber uno vestir de lo callar .",N,1,en
1434,797224842567315456,Encontré uno tarjeta atascar en el cajero y llamar al banco parir informarle que el propietario poder estar callar .,NONE,1,en
1436,796938829919817728,Tengo que probarlo . Ahora estar decepcionar porque lo leche fresco saber a jarabe puro .,N,1,en
1437,796938734851751936,El problema de que ya no haber 21 en grande ni punto de choza ser do noticiar terrible,N,1,en
1438,796556024299814912,Que tener paz agradable que en este vida todo costar .,NEU,1,en
1439,796556024299814912,Tenemos paz aunque en este vida todo costar .,NEU,1,fr
1440,796612199930281984,Necesito uno gato en mi vida comer tener que convencer a mi padre,P,1,en
1441,796035204188139520,que juan llegar ser muy divertir degustación,P,1,en
1442,795843045493211137,Para Navidad ir a pedir que lo condenar .,P,1,en
1443,796197595018358784,Debería estar dormir y no bajar este largar atacar de ansiedad de bajo intensidad,N,1,en
1444,796199821061328896,Qué triste ser ver que el odiar hacia uno mujer estar por encimar de lo razón .,N,1,en
1445,795862004519104513,No querer dejar los aguar termal mañana ir a Monteverde parir ver cómo,P,1,en
1446,795848586269523969,Eso venir ñoño y arreglar ser parir mayor y llorar .,N,1,en
1447,795852476205465600,Tengo que aprender a no prestar mi coser porque aparentemente ser muy divertir que nunca los devolver .,N,1,en
1448,796254025033322496,"Dicho este , valer lo penar todo el que todo decir .",P,1,en
1449,796240698702000128,Ahora tener que dormir llenar de repelente .,NONE,1,en
1451,796303545674899456,No ser qué leer parir intentar comprender qué suceder con todo mi fuente habitual .,N,1,en
1452,796289138936844289,La turrialba me odiar al final ser el 1000 atacar de asma en el semestre,N,1,en
1453,796192470895890435,"Oh , no me decir que todo seguir ser posible .",P,1,en
1454,796260285220843521,"y que lo mae no ser tan desastroso comer parecer durante lo campaña , lo esperanzar ser todo el que no quedo .",N,1,en
1455,796246237272010753,jaja y ni siquiera ese porque arreglar no no dejar en jajaja,N,1,en
1456,795163385184866304,elanna jajaja pensar que haber captar lo indirecto pero si el avatar estar dudar,NEU,1,en
1457,795163385184866304,"Elanna jajaja , pensar que entender lo sugerencia , pero si el avatar dudar",NEU,1,fr
1458,794571617166704640,"ya tener uno ganador felicitación , no comunicar por mensaje gracia a todo por participar",P,1,en
1459,794634461392596992,postura del PC que poder dejar unir distanciar jeje,NONE,1,en
1460,794634461392596992,postura del PC poder dejar jeje distanciar,NONE,1,fr
1461,794776643277586433,"Hoy tener uno muy bueno día , estar en fila mucho amigo y el jueves unir amar mucho",P,1,en
1462,794724597220446210,"Bueno , ser el que se sentir , pero considérelo comer el último esforzar que ahora venir los vacación .",P,1,en
1463,794569372912103424,Cr vida puro ya llamar pero ser comer no haber llamar,N,1,en
1464,794715441486766084,este día haber soñar con el accidentar varios vez increíble el trauma que generar este coser,N,1,en
1465,794714666928930817,Me sentir muy feliz este semana bien cerrar,P,1,en
1466,794812839999533060,"Cuando cuando estar cansar , no poder dormir .",N,1,en
1467,794750067928399872,Dile a Hellen que odiar estar solo .,N,1,en
1468,794754276660748288,"Es solo uno mal día , no uno malo vida .",N,1,en
1469,794768124646191108,No poder ingresar a mi servidor y el sitiar no responder .,N,1,en
1470,794462535084740608,García ser uno bueno momento parir hacerlo .,P,1,en
1471,797640962952622080,carita carita ya no cantar,N,1,en
1472,797532460884037632,"Hoy tener lo sección de su propio voz y ser por partir del grupo el que no decir , descubrir en",NONE,1,en
1473,797532460884037632,"Hoy , tener uno partir de su propio voz y ser del grupo el que no decir , descubrir en",NONE,1,fr
1474,797619946146689024,alguno película parir que este netflix que ellos querer que recomendar gentequenocoge,NONE,1,en
1475,797619946146689024,uno película parir este netflix querer que te recomendar gentequenocoge,NONE,1,fr
1476,797504019329585153,La vida ser demasiar corto parir seguir los reglar .,NEU,1,en
1478,797536079817703424,"Ayer descubrir que no estar amargar , estar muy preocupar .",NONE,1,en
1480,797515887100182528,Acabo de tener uno ideo formidable que involucrar y ser por ese que le enviar uno correar electrónico,P,1,en
1481,797675073649905665,Decirle a uno perro Mae ser uno ofensa parir lo pobre animal .,N,1,en
1482,797507093490266112,"Oh , qué dar por poder abrazarte .",P,1,en
1483,797271394862120962,"Lo sentir pero si Facebook decir que ser verdad , condolencia .",N,1,en
1484,806926936706519040,Es desafortunado uno temer tan sensible con ese enfocar .,N,1,en
1485,807016182679097344,Esa lagartija deber estar muy enamorar de los llamar de mi cachorro llamándolo a lo mismo hora todo lo día y se ser hacer mucho tiempo .,P,1,en
1486,806516119058186240,que dificil comenzar el dia con triste noticiar,N,1,en
1487,807004656069132289,o mejor dime que ir a comer uno helar y me ir,NEU,1,en
1488,807004656069132289,o mejor dime que ir a comer helar y estar en,NEU,1,fr
1489,807009011824467968,Es muy difícil parir uno niño ser forzar a ser partir de ese proceso .,N,1,en
1490,806955308408934400,montero ¿ por qué tener día de actividad y mucho película disponible parir asistir ?,P,1,en
1491,806970411242160128,"Por suponer , no me importar nadie . Soy uno hombre heterosexual de origen euro y católico .",N,1,en
1492,806977846950428672,Dice que llorar ser uno locura que pensar que si decir que sí que cantar,P,1,en
1493,806979207674916865,Ya ir a llamar parir reservar,NONE,1,en
1494,806979207674916865,Me ir ahora estar llamar parir reservar,NONE,1,fr
1495,806980868841607168,"Hola , me encantar poderte parir lo saludo faa de Liberia .",NEU,1,en
1496,806980868841607168,"Hola , estar encantar de ayudarte parir saludo faa de liberia",NEU,1,fr
1503,806945783031406592,ni tamal cool leg quique nadar,N,1,en
1504,806923376728150018,y en el café sonar estar en e incluso lo que estar sentar tener,P,1,en
1505,806906404112134146,Malparido maldito malasnacidos haber lillie letter en full artículo y todo y nadar serenar .,N,1,en
1506,806991938553606147,Quería que me dar el bar asir .,NONE,1,en
1508,809446607196454912,jajaja bueno verla anoche que tener uno excelente dia,P,1,en
1509,809487952506224640,Se haber ganar uno lugar especial en mi corazón .,P,1,en
1510,809432817696378880,"perder , ya no tomar cocar",NONE,1,en
1511,809432817696378880,"Perdido , no tomar más cocar .",NONE,1,fr
1512,809507631538860034,Tengo mucho ganar de que me pagar parir poder rascar lo otro semana .,NEU,1,en
1513,809507631538860034,Tengo mucho ganar de que me pagar parir poder rascarme lo otro semana .,NEU,1,fr
1514,809374283306827777,Xenia de mi vida tener todo los intención pero ser imposible al final del día .,NONE,1,en
1516,809390134403747840,Amanece llenar del banquete anoche en el bnopenhouse pero siempre haber uno campar parir más desayunar .,P,1,en
1517,809367478300250112,Buenos día con o sin gripe hoy disfrutar del día .,P,1,en
1518,809561788824059906,justar qué 3 ir a mucho actividad en el año ya ir más de tres,NONE,1,en
1519,809561788824059906,justar el 3 que ir a mucho actividad del año ya ir más de tres,NONE,1,fr
1520,809528195104067585,Necesito uno tacón negro parir el ya .,NONE,1,en
1521,809528195104067585,Ya necesitar tacón negro,NONE,1,fr
1522,808713660000600064,y unir se entristecer cuando no quedar patata en lo bolsa,N,1,en
1523,808498787182317569,"Como me gustar ayudar , pero no poder ser menor de edad y no tener uno tarjeta y mucho menos dinero si tener el dar todo .",N,1,en
1524,808530298799587329,"hoy llegar minuto tardar a los clase , estar literalmente a solo uno minuto durante 2hr35min llegar a lo Universidad",N,1,en
1525,808523752887767040,La segundar temporada de fuller house me durar día .,NONE,1,en
1526,808523752887767040,La segundar temporada de lo casar más completo me durar día .,NONE,1,fr
1527,808768326063321088,Estos ser lo do último show que bailar con mi minero chico .,NONE,1,en
1528,808768326063321088,Serán lo do último show que bailar con mi chico de los minar .,NONE,1,fr
1529,808738451067731968,cr ah no estar en el auditorio nacional hasta el próximo año en marzo jaja,NONE,1,en
1530,808738451067731968,cr ah estar en el auditorio nacional solo el próximo año en marzo jaja,NONE,1,fr
1531,808708745194799104,"Sí , también haber leer quejar en Twitter sobrar lo interacción social en lo autobús .",NONE,1,en
1532,808708745194799104,"Sí , también leer en Twitter quejar sobrar lo interacción social en lo autobús .",NONE,1,fr
1533,808706648206352384,Estaba dormir tan rico jaja que lo ira que tener cuando me despertar,N,1,en
1534,808669749022519300,"avila hmm , no ser todavía , lo sentir atrapar en el cielo de lo boca",NEU,1,en
1536,808697535938314240,No trabajar de todo modo,NONE,1,en
1538,809127790981369860,No salir no poder manejar lo migraña,N,1,en
1539,809846303534514177,Necesito ir a mi casar y dormir con mi do hijo peludo y tú saber y tu gripe,N,1,en
1540,809828470075301893,¿ Por qué terminar el contratar y el ver seguro ?,NONE,1,en
1541,809828470075301893,¿ Por qué terminar el contratar y ver con seguridad que ser evidente ?,NONE,1,fr
1542,809950354611826688,Me hacer sentir muy bien ver a mi ex y no sentir absolutamente nadar por el,P,1,en
1543,809927403615256576,"Al final , me quedar sin campar parir ir a lo tacón porque me haber mentalizar e incluso querer ir a lo escuela .",N,1,en
1544,809918358955184128,Y si lo mejor seriar del mundo .,P,1,en
1545,809917034750509056,Será que en seriar alguien poder dormir tanto .,N,1,en
1546,810701756791484416,y el que no ser lo primero vez,NONE,1,en
1547,810701756791484416,y no ser lo primero vez,NONE,1,fr
1548,810700953620021248,Soy el mismo jajaja que intentar evitarlo pero no el lograr .,NEU,1,en
1549,810700953620021248,Soy el mismo jajaja que tratar de evitarlo pero no me dar contar .,NEU,1,fr
1551,798206253541584896,Lo adquirir parir uno sitiar que cubrir país y hasta ahora me haber parecer uno herramienta excelente .,P,1,en
1552,798356108473696256,Un país tan afectar comer Haití necesitar al mundo enterar .,NONE,1,en
1553,798356108473696256,Un país tan afectar comer Haití necesitar el mundo .,NONE,1,fr
1554,798329898746015745,Y ser adorable pero no haber nadar que hacer .,NEU,1,en
1555,798329898746015745,Y ser encantador pero no haber nadar que hacer .,NEU,1,fr
1556,798261817260863488,"ser solo digital y luego perfecto , realmente mucho gracia , uno abrazar de Costa Rica puro vida",P,1,en
1557,798306527882919936,Acabo de llamar y si tener mucho gracia .,NONE,1,en
1559,798304922399895553,Cuando hacer desorden con el horario de los comida tener uno dolor de cabeza permanente .,N,1,en
1560,798366463639900160,"Nunca dejar el snapchat abrir en el celular de mi mamá , creer que hoy dormir en lo callar .",N,1,en
1561,798386889392799744,Creo que también tener uno contratar en lo hombro o más picha hacer .,N,1,en
1562,798384095730409472,Expectativa superfluo contra realidad gracia a a a a a cc puravida costarica ...,NEU,1,en
1563,798384095730409472,Expectativas superfluo en comparación con lo realidad gracia a uno puravida costarica ...,NEU,1,fr
1564,798239489734807552,"dj ser uno estudiante de periodismo que amar el campar de lo deporte , lo admirar y soñar con conocerlos porfa fdjpuravida",P,1,en
1565,801509591121068037,"Si lo u cerrar todo , entonces estar librar hasta el lunes .",NONE,1,en
1566,801509591121068037,"Si todo estar cerrar , estar librar hasta el lunes .",NONE,1,fr
1567,801513687848779777,el agradable que volver lo lluvia cuando ser mi turnar de ir por mi hermanita a kinder,N,1,en
1568,801531504325263362,Alguien tener alguno contactar que te hacer quedarte en navidad .,NONE,1,en
1569,801531504325263362,Alguien tener uno contactar que te hacer quedar lo navidad .,NONE,1,fr
1570,801250704786681856,Sabes que mi vida se basar en el vestir .,NEU,1,en
1572,801189905112174592,Bale se lesionar antes del clásico .,N,1,en
1573,801504187314016256,todo ser muy bonito,P,1,en
1574,801501985417662464,Kronos Bale sin hogar y todavía poder sin hogar parir el clásico,NONE,1,en
1575,801501985417662464,Kronos Ball sin hogar y todavía poder sin uno hogar parir el clásico,NONE,1,fr
1576,800547473341218816,agrietar y mientras llegar aquí,N,1,en
1577,800541436819148800,Estoy muy mal el sentir y todo,N,1,en
1578,800548175346073604,Mae que si ser verdad ahora nadie lo mayoría buscar tener algo seriar .,N,1,en
1579,800576201244995584,"1146 y tener hambre , mejor ir a lo cama porque lo panadería estar cerrar",N,1,en
1580,800578955485081600,Antes de que ser más a menudo salir a por batir de fruto,NONE,1,en
