tweetid,content,polarity,augmented,from_lang
802374903299239936,"Si él es el que no me interesa tanto, pero las cosas que tenía allí eran insustituibles gracias por escribir.",NEU,1,en
802374903299239936,"Si él es ese, no me interesa mucho, pero las cosas que tenía allí eran insustituibles, gracias por escribir.",NEU,1,fr
802339920023027712,La semana que necesita casas. Cuna apurada. No hay presupuesto suficiente para todos los animales afectados.,NONE,1,en
802339920023027712,La semana que necesita casas presionando la cuna no hay presupuesto suficiente para todos los animales afectados,NONE,1,fr
802352213330784256,horas que dejó el país y la extraño,N,1,en
803070151935619073,lo que es una buena fiesta que uno se adhieren,P,1,en
802971994950160389,"Hasta ahora aprendí que hay una carrera como investigadora de animación japonesa, he desperdiciado mi vida.",N,1,en
802721540076761090,Hoy hice el objetivo de mi vida que perdimos pero hice el objetivo de mi vida.,P,1,en
802423538367930368,Le envié una foto a ignacio y me dijo que picha fea.,N,1,en
803970852199034885,Ojo pinto no sabía que eran una pareja.,NONE,1,en
803970852199034885,Pinto Eye no sabía que eran una pareja.,NONE,1,fr
803787178321084416,La lluvia final no tiene piedad cuando viajo en autobús.,N,1,en
803786450852605952,un hombre adulto que es un fan obsesivo de mi pequeño pony,NONE,1,en
803786450852605952,un hombre adulto que es un fan obsesivo de mi pequeño pony,NONE,1,fr
804122640411742208,me gustan mucho,P,1,en
804010711810801664,Ojalá pudiera darte el abrazo en vivo o al menos acompañarte hoy. Lamento lo de tu prima.,NONE,1,en
804010711810801664,Ojalá pudiera abrazarte en vivo o al menos acompañarte hoy. Lo siento por tu primo.,NONE,1,fr
804048178492407808,hoy habrá un nuevo campeón que será el campeón o el perdedor carlsenkarjakin,P,1,en
804050118412562432,pero en realidad soy mucho menos amargado y maldito toca en vivo de lo que parece prometo,P,1,en
803994481938853889,"Leí el post equivocado, aparentemente los diseñadores astutos salieron en mi feed",N,1,en
804064900469366789,Me voy a morir. Quiero verlo en vivo y no tienes cbs.,N,1,en
804139696595107840,"Bueno, dicen que hubo un terremoto y ni siquiera me di cuenta porque pasamos por los ensayos típicos.",NONE,1,en
804139696595107840,"Bueno, dicen que hubo un terremoto y ni siquiera lo noté porque tuvimos repeticiones típicas.",NONE,1,fr
799987480518922243,excelente que tan grande es,P,1,en
801271513542496256,Quiero demasiado el cubo de la cebolla y las papas fritas de la pinta como si alguien me hubiera llevado,NEU,1,en
801271513542496256,Quiero demasiado cubo de cebolla de pollo y las papas fritas se parecen a alguien que me está llevando,NEU,1,fr
801223329625542656,myproposals2017 están buscando un mejor amigo Necesito a alguien nadie,N,1,en
801279880247713792,Que amamantando tenemos gareth bale podríamos perder el clásico.,N,1,en
801291354978582528,a mí jajaja y verme aquí con los ojos bien abiertos,NEU,1,en
801291354978582528,Para mí jajaja y verme aquí con los ojos bien abiertos.,NEU,1,fr
801304592902483969,Los abrazos para ti desde aquí vinieron y seré igual que para grabar la entrevista.,NONE,1,en
801304592902483969,"Los abrazos para ustedes desde aquí vinieron, estaré y muy incluso para grabar la entrevista.",NONE,1,fr
800926948025319424,Gran iniciativa que nos puede ayudar.,P,1,en
800209365831532544,Estoy harto del semestre y la noche del sábado resolviendo integrales para encontrar áreas,N,1,en
806502753707159560,El amigo secreto de hoy trajo un delicioso pudín de arroz.,P,1,en
806353036708900865,El primer capítulo de la primera temporada del espejo negro está muy bien triste.,NEU,1,en
806353036708900865,El primer capítulo de la primera temporada del espejo negro es muy jodidamente triste.,NEU,1,fr
806657359716249601,"No importa, soy un funcionario público y no todos lo creemos.",NEU,1,en
806657359716249601,"En cualquier caso, soy un funcionario y no lo creemos todo.",NEU,1,fr
806341840551157761,Me siento tan sola en la noche que duermo con Paris en la cama de mi hermano.,N,1,en
806343202315898882,Espero que permanezcan juntos por mucho tiempo.,P,1,en
806364751106342912,Pero pensé que después de jugar juntos todo iba a cambiar.,N,1,en
807324978693763072,Ojalá tuviera netflix como en los viejos tiempos,N,1,en
807381460827205633,Y así me tienes son momentos y creamos un canal salpicado,P,1,en
807425510435356672,Puedo soñar ridículo pero si lloraba porque se fue,N,1,en
806330716367765504,carepichas las que solo piensan en ellas,N,1,en
808043758235303936,Es cierto que la mayoría de los videos de caca tienen más soporte que los que cuestan,N,1,en
808067430014656512,Manda una maldición a Jonathan Duarte que está en el hospital pasando un mal momento con una operación y simplemente mira tus videos.,NONE,1,en
808067430014656512,envíe una nota a Jonathan Duarte que se encuentra en el hospital que está siendo operado y vea sus videos,NONE,1,fr
808012377312600064,"cr uff hay una gran discusión sobre esto, la clínica puede haber dejado de hacerlo durante años debido a los resultados",NONE,1,en
808012377312600064,"cr uff hay una gran discusión sobre esto, la clínica puede haber dejado de hacerlo durante años debido a los resultados",NONE,1,fr
807254954226384896,"Porque si estaba bien, me tiene que dar fiebre otra vez.",N,1,en
807537268235833344,Lo peor fue que nos conocimos en un bar y no pude hablar con él x mi timidez,N,1,en
806696427883790336,"Al mediodía del siguiente no lo dudes, aunque parezco serio, soy una buena nota.",P,1,en
806755531591294977,y mi relación no es la misma con davi ella me pierde,N,1,en
806723955973189637,La primera vez que David amanece en mi casa y rompe un vaso.,N,1,en
806712993098727428,"rivera la mía peor, tengo que caminar con dos teléfonos para poder revisarlos, fbi e ig",N,1,en
806903754083672064,Descubrir lo que somos es picado diría el slob,N,1,en
806726824608702464,Juro que el acosador y mi instinto asesino están activados.,N,1,en
806687497619206144,"También tenemos una tradición costarricense, por supuesto, una casa de lácteos con almendras, la más rica de todas.",P,1,en
806694328718553088,Lo bueno del verano es que en el grupo hay varios,P,1,en
806850707219484672,Los tenis blancos no se usan todos los días.,N,1,en
807261162358394882,A mí en serio no se me dan esas cosas para ganar.,N,1,en
807242670267596800,Soy el mejor amigo secreto de la vida. Quiero el regalo que voy a dar.,P,1,en
807117733531963392,Hoy será un día muy largo y mi último día será un erizo durante años.,N,1,en
807090883766157313,Me voy a dormir sabiendo que la única aplicación de manga con la que leo no tiene actualización,N,1,en
807042574158598144,esperando que sea una buena noche de jueves,P,1,en
807042479505764353,"Y si me corrigen, es como traerme tierra y llevarme directamente al infierno.",N,1,en
808163207013695488,"Arreglado si me gusta, hago lo que hice con el episodio vii. Fui al cine.",P,1,en
808139453021777920,Me encanta la olla de carne pero no me gusta porque la sopa no me mantiene llena por mucho tiempo,NEU,1,en
808139453021777920,Me encanta la olla de carne pero no me gusta porque su sopa no me deja saciada por mucho tiempo.,NEU,1,fr
808136758105899008,"Podría pasar un día entero observándote, solo para",P,1,en
808101774196428801,"Si te desesperas, llévanos a una puta.",N,1,en
808122577818439688,¿Qué tan triste cuando uno está en una actividad y no tiene a nadie con quien bailar? Muy raramente me veré charlando solo en un medio camino.,N,1,en
808143467083862016,"que feliz ya casi terminas, solo voy por la jaja",NEU,1,en
808143467083862016,"¿Qué tan lejos estás casi terminado, solo voy por la jaja",NEU,1,fr
808210014494228480,Estamos en la misma lucha.,NONE,1,en
808210014494228480,Estamos en la misma lucha.,NONE,1,fr
808194490435571712,"el deleite que mi mamá casi no me deja poner los gatos, pero les encanta dormir aquí cuando pueden",NEU,1,en
808194490435571712,"El placer de que mi madre casi no me dejara poner a los gatos, pero les gusta dormir aquí cuando pueden.",NEU,1,fr
808189213392982016,"Acabo de volver a verlo y él seguía durmiendo, pero sentí pena.",N,1,en
808156606739443712,Quería graduarme con la camisa rosa.,NONE,1,en
808156606739443712,Queria ir con la camisa rosa,NONE,1,fr
808341965188333568,y si comemos crepes con una bebida de café o un batido hoy habrá una feria de Navidad y nuestra propagación será,P,1,en
808435688756678656,No he visto el nuevo episodio de ted.,NONE,1,en
808435688756678656,No vi el nuevo episodio de Ted.,NONE,1,fr
808342410543726594,Buenos dias te seguimos,P,1,en
808357021909192705,lo normal es aburrido,NEU,1,en
808357021909192705,lo normal es aburrido,NEU,1,fr
808444195266510848,"Fav, si crees que me gustan los penes como si no fuera famoso y nadie te va a dar favores porque tendré la conciencia tranquila",NONE,1,en
808444195266510848,Fav si crees que me gustan los penes como si no fuera famoso y que nadie te va a ayudar porque voy a tener la conciencia limpia,NONE,1,fr
807740854882406400,Hoy me di cuenta de que mi enamorado ya tiene novia y es mucho más joven que yo.,N,1,en
807697679052587008,Odio que cambie mis planes para la conveniencia de los demás.,N,1,en
807779949998391296,segunda regla,NONE,1,en
807779949998391296,segunda regla,NONE,1,fr
807798427421704192,dia fue bonito comentarios,P,1,en
803418254819651584,los hombres ya no nos eligen porque pierdes porque lo único que nos importa es divertirnos mientras juegas,N,1,en
803289620268072960,Ya estoy estresado por esperar resultados,N,1,en
803296800555798528,no hemos ido a la cabra loca,NONE,1,en
803296800555798528,no fuimos a la cabra loca,NONE,1,fr
802300439341465601,Me llena de ver a tanta gente con la intención de ayudar y mover ese hermoso todo.,P,1,en
802519704288067584,mi mamá solo me dice que estoy gorda,N,1,en
796387096823033857,sobre lo que ahora tenemos una posible nueva carrera de armamentos en la fabricación,NEU,1,en
796387096823033857,Acerca de ahora tenemos una nueva carrera de armamentos en la fabricación,NEU,1,fr
796433687927783434,plato fuerte de la opción de la sopa negra en el dios de la soda sabe qué reconfortante después de las noticias abrumadoras,P,1,en
796328841052618752,demasiada decepción con la humanidad,N,1,en
796537219859226631,Saldré de eso estoy peleando y me flotan en el trabajo lindaperopobra,N,1,en
796715835888988160,"Cuando vi el pipi aquí en la conferencia de prensa, casi lloré como ese niño, pero estaba allí temblando.",NONE,1,en
796715835888988160,"Cuando vi la orina aquí en la conferencia de prensa, casi lloré como ese niño, pero estaba temblando.",NONE,1,fr
796518460763291648,Traidor jale vendido a la corona española.,N,1,en
796517504583614465,No puedes tener lo mejor de ambos mundos.,N,1,en
796846796245004292,"A las personas buenas les pasan cosas buenas, a veces nos pasan cosas buenas.",P,1,en
796855421424324613,Nunca he ganado nada con y qué simpático sería probar la nueva pizza esta tarde siberiana es como para la pizza corona,P,1,en
796861636732747777,Desde el pasado jueves estoy esperando el entrenamiento.,NONE,1,en
796861636732747777,desde el jueves pasado estoy esperando entrenamiento,NONE,1,fr
796852759572217860,jaja Trump en los primeros meses va a derribar el tlc que vamos a ir a la mierda,N,1,en
796869639691190272,No estaba muerto,P,1,en
796878053557370880,uff una cosa deliciosa jajaja ese desorden tiene las piernas para ser un éxito feliz,P,1,en
796781652454338560,como cuando tengo mucho calor y me traen el almuerzo al trabajo gracias,P,1,en
796788190279598080,El otro niño que es nieto del señor de las galletas siempre tuvo una dulce Navidad.,NONE,1,en
796788190279598080,"el otro niño que es el nieto de las galletas, el Señor siempre tuvo una dulce Navidad",NONE,1,fr
796809889171603456,Una vez más quieren desnaturalizar el tema bienestaranimal dejando en el texto de iniciativa popular solo perros y gatos.,N,1,en
796827048899710977,y tu canción no es un video publicado en noviembre y aquí lo compartimos contigo,NONE,1,en
796827048899710977,y tu canción no es un video publicado en noviembre y aquí lo compartimos contigo,NONE,1,fr
796749746815827968,Me siento tan cansado y sé que salgo a la,N,1,en
796767254872489984,"Estoy estresado por el examen de mañana como si fuera a perderlo, jaja, pero ya pasé el curso y todo",NEU,1,en
796767254872489984,"Estoy estresado por el examen de mañana como si fuera a perderlo, jaja, pero ya pasé el curso y todo",NEU,1,fr
797094392725204993,"Acabo de confundirme con un estudiante universitario, es la mejor buena mañana de todas.",P,1,en
797176679848407040,Ocupo el viernes negro para ver si compro un televisor. La mina está dañada.,NEU,1,en
797176679848407040,Estoy en la oscuridad del viernes para ver si compro un televisor que dañó la mina,NEU,1,fr
797115537910333441,"Mis primos fueron a Cancún hoy, adivina quién no fue el único.",N,1,en
797149716794540036,"Pasé toda la mañana atrapado en google maps mirando Costa Rica, pero no hay una vista de la calle.",N,1,en
797224842567315456,Encontré una tarjeta atascada en el cajero y llamé al banco para informarle que el propietario puede estar callado.,NONE,1,en
797224842567315456,Encontré una tarjeta atascada en el cajero y llamé al banco para informarle que el propietario podía estar callado.,NONE,1,fr
796938829919817728,Tengo que probarlo. Ahora estoy decepcionado porque la leche fresca sabe a jarabe puro.,N,1,en
796938734851751936,El problema de que ya no hay 21 en grande ni puntos de choza son dos noticias terribles,N,1,en
796556024299814912,Que tenga paz agradable que en esta vida todo cueste.,NEU,1,en
796556024299814912,Tenemos paz aunque en esta vida todo cueste.,NEU,1,fr
796612199930281984,Necesito un gato en mi vida como tengo que convencer a mis padres,P,1,en
796035204188139520,que juan llegue será muy divertido degustación,P,1,en
795843045493211137,Para Navidad voy a pedir que los condenados.,P,1,en
796197595018358784,Debería estar dormido y no bajo este largo ataque de ansiedad de baja intensidad,N,1,en
796199821061328896,Qué triste es ver que el odio hacia una mujer está por encima de la razón.,N,1,en
795862004519104513,No quería dejar las aguas termales mañana voy a Monteverde para ver cómo,P,1,en
795848586269523969,Eso viene nona y arreglado es para mayores y lloro.,N,1,en
795852476205465600,Tengo que aprender a no prestar mis cosas porque aparentemente es muy divertido que nunca las devuelvan.,N,1,en
796254025033322496,"Dicho esto, valgo la pena todo lo que todos dicen.",P,1,en
796240698702000128,Ahora tengo que dormir lleno de repelente.,NONE,1,en
796240698702000128,Ahora tengo que dormir lleno de repelente.,NONE,1,fr
796303545674899456,No sé qué leer para intentar comprender qué sucederá con todas mis fuentes habituales.,N,1,en
796289138936844289,La turrialba me odia al final es el milésimo ataque de asma en el semestre,N,1,en
796192470895890435,"Oh, no me digas que todo sigue siendo posible.",P,1,en
796260285220843521,"y que la mae no es tan desastrosa como parece durante la campaña, la esperanza es todo lo que nos queda.",N,1,en
796246237272010753,jaja y ni siquiera eso porque arreglado no nos deja en jajaja,N,1,en
795163385184866304,elanna jajaja pensé que había captado la indirecta pero si el avatar está dudando,NEU,1,en
795163385184866304,"Elanna jajaja, pensé que entendía la sugerencia, pero si el avatar duda",NEU,1,fr
794571617166704640,"ya tenemos un ganador felicitaciones, nos comunicamos por mensaje gracias a todos por participar",P,1,en
794634461392596992,postura del PC que podemos dejar unida distanciada jeje,NONE,1,en
794634461392596992,postura del PC podemos dejar jeje distanciado,NONE,1,fr
794776643277586433,"Hoy tuve un muy buen día, estaba en fila muchos amigos y el jueves uno amo mucho",P,1,en
794724597220446210,"Bueno, sé lo que se siente, pero considérelo como el último esfuerzo que ahora viene las vacaciones.",P,1,en
794569372912103424,Cr vida pura ya llamé pero era como no haber llamado,N,1,en
794715441486766084,estos días he soñado con el accidente varias veces increíble el trauma que generan estas cosas,N,1,en
794714666928930817,Me siento muy feliz esta semana bien cerrada,P,1,en
794812839999533060,"Cuando cuando estás cansado, no puedes dormir.",N,1,en
794750067928399872,Dile a Hellen que odio estar sola.,N,1,en
794754276660748288,"Es solo un mal día, no una mala vida.",N,1,en
794768124646191108,No puedo ingresar a mi servidor y el sitio no responde.,N,1,en
794462535084740608,García es un buen momento para hacerlo.,P,1,en
797640962952622080,carita carita ya no canto,N,1,en
797532460884037632,"Hoy tenemos la sección de su propia voz y es por parte del grupo lo que nos dirán, descubrí en",NONE,1,en
797532460884037632,"Hoy, tenemos una parte de su propia voz y es del grupo lo que nos dirán, descubrí en",NONE,1,fr
797619946146689024,alguna película para que este netflix que ellos quieren que recomiende gentequenocoge,NONE,1,en
797619946146689024,una película para este netflix quieren que te recomiende gentequenocoge,NONE,1,fr
797504019329585153,La vida es demasiado corta para seguir las reglas.,NEU,1,en
797504019329585153,La vida es demasiado corta para seguir las reglas.,NEU,1,fr
797536079817703424,"Ayer descubrí que no estoy amargado, estoy muy preocupado.",NONE,1,en
797536079817703424,"Ayer descubrí que no estoy amargado, estoy muy preocupado.",NONE,1,fr
797515887100182528,Acabo de tener una idea formidable que involucra y es por eso que le envié un correo electrónico,P,1,en
797675073649905665,Decirle a un perro Mae es una ofensa para los pobres animales.,N,1,en
797507093490266112,"Oh, qué daría por poder abrazarte.",P,1,en
797271394862120962,"Lo siento pero si Facebook dice que es verdad, condolencias.",N,1,en
806926936706519040,Es desafortunado un tema tan sensible con ese enfoque.,N,1,en
807016182679097344,Esa lagartija debe estar muy enamorada de las llamadas de mi cachorro llamándolo a la misma hora todos los días y se fue hace mucho tiempo.,P,1,en
806516119058186240,que dificil comenzar el dia con tristes noticias,N,1,en
807004656069132289,o mejor dime que vamos a comer un helado y me voy,NEU,1,en
807004656069132289,o mejor dime que vamos a comer helado y estoy en,NEU,1,fr
807009011824467968,Es muy difícil para un niño ser forzado a ser parte de esos procesos.,N,1,en
806955308408934400,montero ¿por qué tienes días de actividades y muchas películas disponibles para asistir?,P,1,en
806970411242160128,"Por supuesto, no me importa nadie. Soy un hombre heterosexual de origen euro y católico.",N,1,en
806977846950428672,Dice que llorar es una locura que piensas que si dices que sí que cantar,P,1,en
806979207674916865,Ya voy a llamar para reservar,NONE,1,en
806979207674916865,Me voy ahora estoy llamando para reservar,NONE,1,fr
806980868841607168,"Hola, me encantaría poderte para los saludos faa de Liberia.",NEU,1,en
806980868841607168,"Hola, estaré encantado de ayudarte para saludos faa de liberia",NEU,1,fr
806980451336409089,"Hola, me encantaría poderte para los saludos faa de Liberia.",NONE,1,en
806980451336409089,"Hola, estaré encantado de ayudarte para saludos faa de liberia",NONE,1,fr
806980303684300800,"Hola, me encantaría poderte para los saludos faa de Liberia.",NONE,1,en
806980303684300800,"Hola, estaré encantado de ayudarte para saludos faa de liberia",NONE,1,fr
806979961609392128,"Hola, me encantaría poderte para los saludos faa de Liberia.",NONE,1,en
806979961609392128,"Hola, estaré encantado de ayudarte para saludos faa de liberia",NONE,1,fr
806945783031406592,ni tamales cool leg quique nada,N,1,en
806923376728150018,y en el café sonó están en e incluso los que estábamos sentados tenemos,P,1,en
806906404112134146,Malparido malditos malasnacidos hay lillie letter en full art y todo y nada sereno.,N,1,en
806991938553606147,Quería que me dieran el bar así.,NONE,1,en
806991938553606147,Quería que me dieran el bar así.,NONE,1,fr
809446607196454912,jajaja bueno verla anoche que tengas un excelente dia,P,1,en
809487952506224640,Se ha ganado un lugar especial en mi corazón.,P,1,en
809432817696378880,"perdido, ya no tomo coca",NONE,1,en
809432817696378880,"Perdido, no tomo más coca.",NONE,1,fr
809507631538860034,Tengo muchas ganas de que me paguen para poder rascar la otra semana.,NEU,1,en
809507631538860034,Tengo muchas ganas de que me paguen para poder rascarme la otra semana.,NEU,1,fr
809374283306827777,Xenia de mi vida tenía todas las intenciones pero era imposible al final del día.,NONE,1,en
809374283306827777,Xenia de mi vida tenía todas las intenciones pero era imposible al final del día.,NONE,1,fr
809390134403747840,Amanece lleno del banquete anoche en el bnopenhouse pero siempre hay un campo para más desayuno.,P,1,en
809367478300250112,Buenos días con o sin gripe hoy disfrutas del día.,P,1,en
809561788824059906,justo qué tercero voy a muchas actividades en el año ya van más de tres,NONE,1,en
809561788824059906,justo lo tercero que voy a muchas actividades del año ya van más de tres,NONE,1,fr
809528195104067585,Necesito unos tacones negros para el ya.,NONE,1,en
809528195104067585,Ya necesito tacones negros,NONE,1,fr
808713660000600064,y uno se entristece cuando no quedan patatas en la bolsa,N,1,en
808498787182317569,"Como me gustaría ayudar, pero no puedo ser menor de edad y no tengo una tarjeta y mucho menos dinero si tuviera lo daría todo.",N,1,en
808530298799587329,"hoy llegué minutos tarde a las clases, estaba literalmente a solo unos minutos durante 2hr35min llegando a la Universidad",N,1,en
808523752887767040,La segunda temporada de fuller house me duró días.,NONE,1,en
808523752887767040,La segunda temporada de la casa más completa me duró días.,NONE,1,fr
808768326063321088,Estos serán los dos últimos shows que bailo con mis mineros chicos.,NONE,1,en
808768326063321088,Serán los dos últimos shows que bailo con mis chicos de las minas.,NONE,1,fr
808738451067731968,cr ah no está en el auditorio nacional hasta el próximo año en marzo jaja,NONE,1,en
808738451067731968,cr ah está en el auditorio nacional solo el próximo año en marzo jaja,NONE,1,fr
808708745194799104,"Sí, también he leído quejas en Twitter sobre la interacción social en los autobuses.",NONE,1,en
808708745194799104,"Sí, también leí en Twitter quejas sobre la interacción social en los autobuses.",NONE,1,fr
808706648206352384,Estaba durmiendo tan rico jaja que la ira que tuve cuando me desperté,N,1,en
808669749022519300,"avila hmm, no sé todavía, los siento atrapados en el cielo de la boca",NEU,1,en
808669749022519300,"avila hmm, no sé todavía, los siento atrapados en el cielo de la boca",NEU,1,fr
808697535938314240,No trabajo de todos modos,NONE,1,en
808697535938314240,No trabajo de todos modos,NONE,1,fr
809127790981369860,No salí no puedo manejar la migraña,N,1,en
809846303534514177,Necesito ir a mi casa y dormir con mis dos hijos peludos y tú sabes y tu gripe,N,1,en
809828470075301893,¿Por qué terminé el contrato y lo vi seguro?,NONE,1,en
809828470075301893,¿Por qué terminé el contrato y vi con seguridad que era evidente?,NONE,1,fr
809950354611826688,Me hace sentir muy bien ver a mi ex y no siento absolutamente nada por el,P,1,en
809927403615256576,"Al final, me quedé sin campo para ir a los tacones porque me había mentalizado e incluso quería ir a la escuela.",N,1,en
809918358955184128,Y si la mejor serie del mundo.,P,1,en
809917034750509056,Será que en serio alguien puede dormir tanto.,N,1,en
810701756791484416,y lo que no será la primera vez,NONE,1,en
810701756791484416,y no será la primera vez,NONE,1,fr
810700953620021248,Soy el mismo jajaja que intenté evitarlo pero no lo logro.,NEU,1,en
810700953620021248,Soy el mismo jajaja que trató de evitarlo pero no me doy cuenta.,NEU,1,fr
798320488619577344,que buena vibra me transmite,P,1,en
798206253541584896,Lo adquirí para un sitio que cubre países y hasta ahora me ha parecido una herramienta excelente.,P,1,en
798356108473696256,Un país tan afectado como Haití necesita al mundo entero.,NONE,1,en
798356108473696256,Un país tan afectado como Haití necesita el mundo.,NONE,1,fr
798329898746015745,Y son adorables pero no hay nada que hacer.,NEU,1,en
798329898746015745,Y son encantadores pero no hay nada que hacer.,NEU,1,fr
798261817260863488,"será solo digital y luego perfecto, realmente muchas gracias, un abrazo de Costa Rica pura vida",P,1,en
798306527882919936,Acabo de llamar y si tienes muchas gracias.,NONE,1,en
798306527882919936,Acabo de llamar y si tienes muchas gracias.,NONE,1,fr
798304922399895553,Cuando hago desórdenes con el horario de las comidas tengo un dolor de cabeza permanente.,N,1,en
798366463639900160,"Nunca deje el snapchat abierto en el celular de mi mamá, creo que hoy duermo en la calle.",N,1,en
798386889392799744,Creo que también tengo una contratara en los hombros o más picha hecha.,N,1,en
798384095730409472,Expectativa superflua contra realidad gracias a a a a a cc puravida costarica ...,NEU,1,en
798384095730409472,Expectativas superfluas en comparación con la realidad gracias a una puravida costarica ...,NEU,1,fr
798239489734807552,"dj soy un estudiante de periodismo que ama el campo de los deportes, los admiro y sueño con conocerlos porfa fdjpuravida",P,1,en
801509591121068037,"Si la u cierra todo, entonces estoy libre hasta el lunes.",NONE,1,en
801509591121068037,"Si todo está cerrado, estoy libre hasta el lunes.",NONE,1,fr
801513687848779777,lo agradable que vuelve la lluvia cuando es mi turno de ir por mi hermanita a kinder,N,1,en
801531504325263362,Alguien tiene algún contacto que te hace quedarte en navidad.,NONE,1,en
801531504325263362,Alguien tiene un contacto que te hace quedar la navidad.,NONE,1,fr
801250704786681856,Sabes que mi vida se basa en lo visto.,NEU,1,en
801250704786681856,Sabes que mi vida se basa en lo visto.,NEU,1,fr
801189905112174592,Bale se lesiona antes del clásico.,N,1,en
801504187314016256,todo es muy bonito,P,1,en
801501985417662464,Kronos Bale sin hogar y todavía puede sin hogar para el clásico,NONE,1,en
801501985417662464,Kronos Ball sin hogar y todavía puede sin un hogar para el clásico,NONE,1,fr
800547473341218816,agrietado y mientras llega aquí,N,1,en
800541436819148800,Estoy muy mal lo siento y todo,N,1,en
800548175346073604,Mae que si es verdad ahora nadie la mayoría busca tener algo serio.,N,1,en
800576201244995584,"1146 y tengo hambre, mejor voy a la cama porque la panadería está cerrada",N,1,en
800578955485081600,Antes de que fuera más a menudo salíamos a por batidos de fruta,NONE,1,en
800578955485081600,antes de que fuera más a menudo salíamos para batidos de fruta de la pasión,NONE,1,fr
800373386610360321,Es sin ningún respeto por el dolor de los demás.,N,1,en
800449161032241152,Padilla era tan guapo que me sentí fea cuando me di cuenta.,N,1,en
800498900578738180,Odio recibir noticias como esas,N,1,en
800475290464043009,y la canción del tercer cielo,NONE,1,en
800475290464043009,y la tercera cancion del cielo,NONE,1,fr
800380922491269120,jajaja seriamente te necesito,N,1,en
800388250942709760,dev abby muy duro la verdad,N,1,en
801084134525456384,Otra decepción me estoy convirtiendo en la evidente víctima dramática.,N,1,en
801130179879899136,Éxitos y buenas vibraciones en el recital.,P,1,en
801134263806623744,Que los peces de las personas afectadas por las inundaciones.,N,1,en
801122512776073216,Tengo como horas de mareos y ganas de vomitar y esta es una buena verdad,N,1,en
801073708337156096,Exactamente lo que colega me da eso.,N,1,en
801070468677648384,"Mi mamá me dice que no vaya a la escuela en serio. La amo, pero debo irme.",P,1,en
800366436904562688,No dejes a la triste gabriel padilla y por el corazón el miedo que me dan esas cosas.,N,1,en
800476895167057924,"Perdóname, ¿qué sentido tiene Padilla? Pásamela a sus hijas que se quedan sin papá",N,1,en
800835505717972992,Escuché en McDonalds que el mejor desafío de maniquíes que he visto hasta ahora es lo que este gobierno ha estado haciendo durante dos años.,N,1,en
800768688270020608,"la maldita lluvia mata mi negocio, así que nadie quiere bañarse o sacar a los perros",N,1,en
800773852783644672,"Veo que si la depresión tropical se convierte en un huracán, se llamará otto, que el memefest comienza",N,1,en
800765569880522752,"Hola, en este momento no lo tenemos, pero como siempre está a cargo del siguiente pedido.",NONE,1,en
800765569880522752,"Hola, ahora mismo no lo tenemos, pero como siempre, él está a cargo del siguiente pedido.",NONE,1,fr
800719427125833728,El tren cada media hora es un mito urbano que no ha superado el de la.,NONE,1,en
800719427125833728,El tren cada media hora es un mito urbano que no pasa ninguna de las,NONE,1,fr
800336465284710400,lamentable denuncia de que murió gabriel padilla ripgladiador,N,1,en
801859882982981632,Lo sentí y me toma puta.,N,1,en
801860797131554820,"Hola, soy el único sismógrafo humano.",NONE,1,en
801860797131554820,"Hola, soy el único sismógrafo humano.",NONE,1,fr
801888490036174848,"Bueno, por supuesto, si me envías tu dirección de correo electrónico por dm",NONE,1,en
801888490036174848,Por supuesto si me envías tu dirección de correo electrónico por dm.,NONE,1,fr
801890405939867649,"Hola, me dijo que era un aguacero muy fuerte y mucho viento pero todo bajo control gracias por preguntar",P,1,en
801764168747597824,Pasas lo mismo y no nos dejas ir a la casa.,N,1,en
801845807309848576,Excelente estamos muy atentos a tus comentarios.,P,1,en
801870717969174529,Alejandro no estoy en la zona roja,NONE,1,en
801870717969174529,Alejandro no estoy en la zona roja,NONE,1,fr
801863340414955521,Juro que los próximos cuatro estoy buscando una manera con alguien que no pueda con este estar solo,N,1,en
801843115824975872,¿Qué tan bien hace un nórdico hablando en argento?,P,1,en
801862522840158210,En heredar ese temblor se sintió ligero pero horrible.,N,1,en
800832934756360193,Quiero un azulejo y un granizado,NONE,1,en
800832934756360193,Quiero un azulejo y un granizado,NONE,1,fr
800900381123420160,Uri por cobarde se fue en la lavandería moisesylos10mandamientos.,N,1,en
800897542041047040,"Shi, pero al igual que el año pasado no jajaja ah creo que no fuiste",NONE,1,en
800897542041047040,"Shi, pero al igual que el año pasado no jajaja ah creo que no fuiste",NONE,1,fr
800875352838926336,Otro terremoto y otra alerta de tsunami para Japón.,N,1,en
800869473246793728,a partir de hoy en la mañana pura no veo a mi papá,N,1,en
800868885742268416,"jaja es lo menos que hago para la felicidad, pero si paso pegado al fbi",NONE,1,en
800868885742268416,"jaja es lo menos que hago para la felicidad, pero si paso pegado al fbi",NONE,1,fr
800908849813344256,Exijo un beso como Carl y me puse ese lindo atf ted,P,1,en
800885510575104001,Los anuncios de televisión de posgrado de mi alma mater son tan malos,N,1,en
800884833509658624,Buena idea años pero saben que no puedo hacer un panqueque,NEU,1,en
800884833509658624,Buena idea de años pero saben que no puedo hacer un panqueque.,NEU,1,fr
800909913715310592,Como dijiste algo similar entonces,NONE,1,en
800909913715310592,como dijiste algo similar entonces,NONE,1,fr
