,tweetid,content,polarity
161,814213560075227136,sin comenzar y ya el con malo noticiar no ir a tener got este año,N
162,810185580432785408,torre hasta ahora lo ver ser horrible,N
163,810105754615218176,diego se perder el próximo partir,NONE
164,813253899402428416,sí al iniciar todo bien pero lo dejar solo en uno tarima en lo que claramente estar costar,N
165,813253080586264576,pues lo verdad lo gente decir que partidazo pero el marcador estar influenciar por el árbitro y tácticamente ser malo,N
166,813418658399657984,aun nadar que aparecer el hemo buscar en techar y alrededor estar designar a el peor gracia por preguntar,N
167,813436683215630336,ser el mensaje más triste de navidad,N
168,813436195506192384,ah sí charita irse desde el jueves andar aquí ser navidad nicotina,N
169,813216843888525312,yo querer más lasaña de ayer cocinar rico donde me adoptar ayer,P
170,813282409508651012,porque no hacer uno en vivir de lo fiesta de rubí,NONE
171,813270032591572992,uno saludar a mi crush del segundar semestre del ya casi se acabar el año y dejar de ser mi crush y nadar de que me dar pelota,N
172,813280351061680128,puto ps4 pro se quedo pillar congelar pensar que ser solo yo pero no ya ser vario amigo que ser el mismo,N
173,813294548407504896,ser tan malo dejar uno librar a medio y empezar otro que me llamar más lo atención,NEU
174,812335039744708608,me gustar tanto el modo nocturno de twitter que pasar entrar a cada rato y ni se qué escribir hasta ahorita,P
175,812318022723629056,porque alajuela ser feo y calentar,N
176,812391559052333056,yo ser que cada quién hacer el que le dar lo puto ganar pero haber mujer que no deber dejarlas pintarse los cejar,N
177,812370153673465856,ser uno escándalo lo junto haber foto,NONE
178,812757400872697856,pero no a lo que durar todo lo vida y ver luna mamá ser uno bueno mamá a,P
179,812778110508822528,me venir dar contar que sí el gordo navideño y yo siempre sí regalar de santo por despistar marchar y regalo pagar gracia,P
180,812706599609520128,a mí solo ese villancico me gustar,P
181,812719530749399040,ocupar rueda nuevo parir lo patinar,NONE
182,811304200596574208,exacto el deber hacer en lo último de diciembre donde más gente este de vacación,N
183,811201688069672960,por cierto parir tu trabajar el alcoholismo no ser uno opción,NEU
184,814569270013292545,ugh sii de el peor,N
185,814586271372820481,me preguntar si ya salir de trabajar y yo con aquel montaña de trabajar bendecir diciembre,NONE
186,815254626756952064,ser lindar pertenecer a lo listo,P
187,815215117906415616,sc se el jurar que ir si no ser noche viejo pero tener que salir a comprar porque hoy hacer cenar yo gracia santi,NEU
188,815054296966451200,yo hacer uno listo de recuerdo en mi mente y lo conclusión ser que el año haber ser uno gran año dios haber ser buenísimo conmigo,P
189,814519975457259521,ver que a mi el del dresscode de mi brete no me molesto sólo querer poder teñirme el pelar morar,NEU
190,814810244299845632,por mensa yo suponer que ser uno tocar más caro pero ese maría tener tarifar dinámico,N
191,814265797560377344,ahora andar divagar por su canal y me decir contar que eliminar mi video favorito que vivir,N
192,814280007241633793,a mi nadie me haber echar bromar del día de lo inocente,NONE
193,814625424953245697,necesitar uno abrazar de marce en este momento ser el más cercano que tener,N
194,814686198614593536,mi amigo decir que me ir a quedar solo por ser tan cortante el peor ser que no me sentir cortante,N
195,814711564150444032,centímetro yo no poder ingerir bebida alcohólico ni marihuana ni tabaco pero yo lo acompañar,NONE
196,814642397724504064,javier en seriar no te gustar a mí me encantar,NEU
197,814664927566790656,hahahaha no me enojar solo jugar aunque ser cierto,NONE
198,815757000395096064,ya me haber pasar y ese que le estar dar minuto pero ser uno datar falso porque siempre ser minuto antes,NONE
199,815975237284200448,amar lo lunes libre,P
200,815965415969013760,no ser divertir cuando gaby tener el control de todo por haberme pasar en lo seriar cada vez que me llegar uno mensaje me dar miedo verlo,N
201,816079943423709185,con mi tamaño y uno tractor se atrever a usurpar mi espaciar personal en el bus nadar los detener parecer uno sardina,N
202,816092941626261504,siempre existir ese tipo de mujer que no entender que no se deber de andar de regalar cuando el mae ya tener novio y no ocupar a otro,N
203,814533970398420992,cuando te despierto a mediar dia y no este mi abuelo,N
204,814506704083812352,conocedor gracia mañana celebrar estar ver donde aun ahorita te avisar,P
205,814505124265684993,woo messenger ser el mejor el zumbido ser y ser el mejor inventar de lo vida el extrañar,P
206,814553685778894849,yo estar todo feliz,NONE
207,814244678853947392,estar escuchar el disco de y me encantar talento joven,P
208,814595657470275588,ay yo no haber vestir lo nuevo temporada bueno sugerencia,P
209,814352759558438912,a vez ser tan sincero que quedar comer si ser grosero,N
210,814311352235921408,hacer transmisión el asir comer lo do año anterior aunque ser uno ratico por fi,NONE
211,814262160696152065,el mejor de lo vida ver skin,P
212,814328197823270916,ese sí igual parir tú que lo pase bonito,P
213,814334163956461568,el más triste de que se caer lo señal de tigo ser que yo todo el ver y el tener online en lo pc nuevo no tener nadar ni músico,N
214,815380677130452993,esperar que lo pasar bien y que tener uno muy bueno,P
215,815402868828241920,pero bueno ser año nuevo y tener que transmitir bueno vibrar feliz año,P
216,815401368097792000,querer hacer uno brindis por menos personar hipócrita en el,N
217,815289714886475776,centímetro ir no hemo invitar a nadie lo gente ser ir meter solo a lo conversación,NONE
218,815298061341753344,decir el que les de lo ganar el ser uno año bonito de mucho crecimiento donde lograr coser muy bueno,P
219,815333038930411522,loar me pedir uno favor y me decir que me dar chance y me hacer mal colocar ir a ver quién se lo re culpar que ya no le ir a hacer nadar,N
220,815330846207053825,comer chiquito con juguete nuevo,P
221,814867071792189440,mucho gracia e igual parir tú te mandar uno mega homo abrazar,P
222,814893851739615232,este pan integral de prosanafoods estar riquísimo disponible hoy más información en,P
223,814985163528609796,cr yo me mandar a traer uno xl por ebay y me quedo enorme y ese que estar panzón jaja,NEU
224,814718222796812288,salud y formar costar mil lo clase o si no en el sport center también dar,NONE
225,814635251737755648,en ese casar todo bien tener derecho a equivocarme si su tweet ser ambiguo hahahaha saludo,NEU
226,814877758115512320,disparamaniguisdispara el programar excelente y sui genesis comer siempre y maniquí le dar uno valor agregar,P
227,815580205976879104,listar a empezar con los meter del año,P
228,815579541188055041,﻿1 objetivar del año aplicar lo ley de lo atracción este 1 de enero,NONE
229,815579272379252736,este año prometer estar llenar de coser bueno esperar con ansia cumplir mucho meter vencer miedo conocer personar,P
230,815599554120843264,aww de mi niño llorón favorito,NEU
231,815608025906106368,empezar el de lo manera más anti yo posible tomar alcohol que feo,N
232,815626648443830273,el bueno ser que desayunar al fin comer decente y todo lo ejercicio me haber dar,P
233,815651119284293633,mi desear parir el ser que lo gente bueno no se cansar de ser bueno porque ser más difícil que lo gente que hacer mal cambiar,NEU
234,815425441699872768,mi palabra preferir parir este ser gratitud todo funcionar mejor agradecer,P
235,815444684789207040,jajaja y al 7 día descansar que mal mae el sentir,N
236,815017833776156672,casi me despachar lo vida en mediar roblar grabar uno audio qué torpe me sentir,N
237,815432284815978496,hacer poquito me dar los uva parir los pm y ya sólo me quedar,NONE
238,815465805387272192,y aun no estar ebrio ya empezar mal el año,N
239,813739636161998849,yo tener año sin comer tamal jajaja,NONE
240,813813653841604609,me valer madre todo lo gente famoso que morir en el excepto por keith emerson bowie y carrie,N
241,813642485960478720,stargazer ah mae que mierda bueno que le pasar el más cercano posible y bueno dentro de poco,NEU
242,813626979157180416,tener más de uno año de no usar premiere pro y no ser tan malo editar ahora el olvidar todo,N
243,817786900249509893,whoo te extrañar uno montón a hippyhop club vertigo,P
244,817837962809446401,ser triste que no me sigasestoy sad,N
245,817825351875395586,sentir que se ir hacer difícil acostumbrarme a lo vida con responsabilidad,N
246,817900677657755648,por coser asir estar seguro de que tomar uno muy bueno decisión,P
247,817885730873675776,siempre que intentar ver uno nuevo seriar en nf terminar ver stranger things,NONE
248,817891301463126016,que triste que conocer el trap por ese artista y no por el trap genuino,N
249,817897886201643008,porque me tocar uno cofre épico sin legendario grs si responder,N
250,816852552184631297,lo trabajo de ese cursar ser bonito qué tener q hacer,P
251,817081915366838272,herrero yo el único e poder rescatar ser top y coldplaypero no tener uno cincar,N
252,817066773077983232,yass jaja legal y asir pedir abdomen perfecto,N
253,816210555119800320,ya se que me ignorar peroo bueno,N
254,816273964158881793,feliz martes parir todo pásenla bonito y a sonreír,P
255,816281093158694912,ser genial tenés que ir merecer estar en listo de lugar por conocer este año,P
256,816502047000424448,mc oppa a ahora jugar fútbol a jajaja diay no tener formar de saberlo o coordinar,NEU
257,816357552602697729,comer el decir menor de año,NONE
258,816123270932135937,si feo feo foque madre,N
259,816465959426916360,último día de vacación te ser muy rápido,N
260,816399444862267392,bueno a mi check de pendiente con izetta finalizar a milímetro creer que me dejar con uno molestia por el final acelerar,NEU
261,816395981373718528,muy rico pero no ser gracioso,NEU
262,816388550975516673,asir no quedar delicioso lasagna prosanafoods bologna lasagne ragùbolognese ragùallabolognese …,P
263,816393094417551361,soler pasar si medio se te quitar o soñar más raro,NONE
264,816158587873542144,cr ese estar genial en seriar ir ir uno día,P
265,817229375800307712,que satisfacción me dar ver mi email cargar de trabajito,P
266,817219819128770561,ser muy chulo tener uno gopro pero yo de mi casar no salir asir que no tener mucho sentir,NEU
267,817204189667401728,dani lo próximo me le chingar jaja mae lo extrañar,NEU
268,817256231563710467,sí ese sí tod el disfrutar uno montón pero decir hacerle uno examen oral a personar,NEU
269,817243576279109632,qué estudiar licenciatura en danzar moderno y habilidad manual con fuego comer elementar natural ser tragafuegos jajaja si,NONE
270,817151700335267841,el bueno el gato regresar el malo creer que ser del vecino y no me el poder dejar,NEU
271,818140722339713026,ojalá que no yo aun no entender bien qué motivo a assange destrucción total,N
272,818115483442544640,ya se regalar el pasar en lo general caña,NONE
273,818119101361098752,no tampoco ser cursi,P
274,818118063077883904,peludo pichoncito y a lo antiguo,P
275,817795138525270016,pero dígalo bonito ni regañar,NEU
276,817850221782769668,por el menos poder traernos uno postal del santiago,NONE
277,818091559191281665,por si cierto el que querer llegar ser bien recibir ir celebrar mi cumplir con lo familia,P
278,818124759233949696,uno semana ser vegetariano ser uno pequeño gran lograr parir mí,P
279,817820097523945473,por primero vez creer que llegar después no ir a tener que esperar ese me hacer feliz,P
280,816802728739536901,mi camara ser el unico que permitir que no lo cambiar,NONE
281,816802684376322048,jajajajajja me le cagar por que si y listar a,N
282,816874287013462016,quedémonos y ver siempre por lo bueno salud que uno enfermedad no poder llevar muy rápido y hoy se me estar llevar a alguien,N
283,816818321907744768,argo yo ir a preguntar el mismo,NONE
284,816868854047666177,en favs me ir a ir que triste no asir,N
285,816727041513058306,en realidad en enero acá hacer bueno sol,P
286,816775955746275328,me poner lo vacuno de lo comer decir mami pero ser lo del metano y me doler muchísimo el brazo pero exagerar,N
287,816924746713534465,tener uno enorme anotar de conocerte,P
288,816101821953544192,tener lo nariz helar jajaja comer perrito,NONE
289,816174084899872768,por lo culpar de lo chino no tener audífono,N
290,816205753002393600,gracia yo también estar triste porque no te ver,N
291,818464122845143041,con entrenador personal y solo y súper chivo,P
292,818569761420443648,no entender porque en lo pizzería costa sol servir uno fresco de ca tan feo,N
293,818568952188203010,en pleno y haber servicio que sólo se poder utilizar con windows,N
294,818461166766870528,ahh por el menos ser que si me decia alicia o emilia lo mandar a dar por perder porel cursar relajese no se ir quedar,P
295,818527014890180608,cuando unir sentir que se complementar y paso momento increíble con uno personar se dar contar que no ser necesario contar con mucho,P
296,818593615295447040,haber volver este varar este lleno de cenizo residencial don eloy,NONE
297,818498545170923522,tú tampoco dar fav que no me tenes contentar,N
298,818262631119290370,querer entrar en tanto clase pero ser pobre,N
299,818287820469075970,me poner mi ropa deportivo que usar parir nadar y me sentir comer ese gente a lo que lo pubertad hacer boom por primero vez,P
300,818308993345056775,admirar demasiar cuando los mujer subir foto en vestir de bañar y asir porque mi complejo no me el permitir,P
301,818325980683108352,mañana ir a ir a montar solo,NONE
302,818327602930847744,ojalá que lo viento se llevar lo malo suerte de lo ligar eh ok merecer ese unfollows,N
303,818323163041976320,desear que aurin no estar sucio y mojar parir que dormir conmigo,N
304,818013182891622401,y sin querer me haber elevar lo barrer parir seguir preparandomewaoo este extraordinario mundo del cafe loveyou️️,P
305,818036085095878656,tan largar tan cercar ser tú o no tanto similitud pero no yo sólo esperar el que dios querer,NONE
306,815930347473014784,rock que rico provecho en su día,P
307,815945994126979072,uno nuevo retar enorme especialmente vivir en cr nomoredrinks vamo a ver,P
308,815934657132892160,amar estar librar hoy,P
309,815792016584036354,yo esperar encontrar a alguien este año uno muchacho hey hola yo mae más necio,NONE
310,815854866719510528,uno partir de mi pedir a grito lo fluoxetina de nuevo y no saber lo mierda que poder ser ese,N
311,815805800614596608,llegar al apartar me desmayar del hambre y no haber nadar,N
312,815713308678488064,feliz año bendición parir este nuevo año,P
313,814451722261331968,depender de lo ruta asir ser el presupuestar pasame lo info please,NONE
314,817590586328940545,gracia y si ya el mas feo pasar,P
315,817563885024776193,yo querer unir pero me subir mucho el preciar del nuevo playa,N
316,817578798745001985,25 jaja yo se estar joder pero si ser impresionante el rapido que se ir lo varar ya el vera,NEU
317,817622127755005953,estar dormir y me despertar por uno mensajeahora no poder dormir,N
318,817600233832153088,pero nicole page brooks from atlanta georgia ser lo más icónico de todo serving fish,P
319,816582335407816704,ser posible que hoy ser mi último noche con koki estar terriblemente enfermar y ya estar muy viejito y no poder dormir,N
320,816537145351503872,el francotirador espartano murio en su ley,NONE
321,817006360571314176,ayer sandoval revisar mi lechuga y me felicitar hoy me sentir comer lo mejor agricultura del mundo,P
322,816371149810581504,sí completamente innecesario jajaja tan lindo lo intimidar,NEU
323,816287041126277120,bueno día yeimytemueve a partir de este momento escribir en tu corazón que cada día ser el mejor del año,P
324,816317032488648705,querer broncearme los nalga en el patio de mi casar en santo ramón y amanecer súper nublar,N
325,816316504442540033,si encontrar uno me avisar porque morir por nadar y el horario de los deportivo no me servir,NEU
326,816298996717223936,cr ah y querer también mencionar que tener soportar no solo en líneo y por teléfono también uno whatsapp,NONE
327,816298611218771968,cr a mi molestar me llamar parir preguntarme si estar satisfacer con mi servicio y si haber algo que poder hacer por mi,NONE
328,816475504802988032,gente desubicado y uno vecino arreglar el techar a este hora de lo noche además al preguntar que te contestar ser mi techar,N
329,816664775048437760,hoy no estar entrar tu listo de bueno día berta comprador de regalo,N
330,816684815093211136,mae yo ser tan idiota que tomar jarabe por que tener mucho tos y ahora estar comer si estar borracho y no poder estudiar,N
331,816679572477460480,y se acabar el osar el tigre y lo demás ser bueno mientras durar,P
332,816703989093957632,ser los grande promesa nuestro,NONE
333,816693073287778305,jaja pero con el pasar del tiempo no se ir a ver feo,NEU
334,816709127942635524,sii antes que entrar a clase tierno,NONE
335,816707956465090560,este cenizo me tener harto me arder lo ojo,N
336,816718553961349120,mi intentar de hacer mi estómago más pequeño ser muy durar,N
337,817471218395791360,en pasear haber uno raptor 700 special edition a y ser uno belleza lástima que no tener,P
338,817482745152675841,o regalar bombita y escopeta parir que cada american se defender lindar,NONE
339,817486639681466371,cual ser su mejor recordar junto bntresponde,NEU
340,817515240015413248,hoy recibir uno bueno noticiar y llevar saltar de lo emoción comer minuto,P
341,817435861461692418,yo necesitar uno piedra helar lo único que conseguir ser parir vulpix alola tener que sacarla del resort,NEU
342,817479809328619522,querer estar meter en lo piscina ahí no sentir lo cenizo ni me arder lo ojo,NEU
343,817533814239068160,último fin de semana de vacación,NONE
344,817533579873882112,pedir canción en mi instar y cantar uno pedacito en lo historia con ukulele ig oscarguadamuz,NONE
345,817468505528401920,yo pagar el de lo nación y el financiero junto que ser uno poquitín menos de lo 600,NONE
346,817467447963947009,mi compañero de intercambiar siempre se acordar de mi cumplir que bueno noto,P
347,817464156756574208,me volver a dejar solo,N
348,817382673849192448,no se poder esperar que hablar comer amigo de todo uno vida si ser lo primero conversación,NEU
349,817399047426310145,zampaguabas yo haber ganar recurso hacer justar ese demostrar que el colega usar resumen acomodar,NEU
350,817398630436978689,mi otro queso favorito uberempanadas jaja provecho guapo,P
351,818646530227924992,yo medio tejer con ese no lo jugar no,NONE
352,818665915143299075,mucho éxito ser muy satisfactorio cuando unir sentir que lograr transmitir algo,P
353,818666967582261248,mi objetivar ser seguir aprender por decir unir nunca parir de aprender por ahí esperar seguir asombrándome,P
354,818666574911602688,gracia ojalá ese ser cierto pucha de verdad unir sentir responsabilidad cuando invertir en unir,NEU
355,819026306184650753,el bueno del freír ser que poder comer comer siempre y echarle lo culpar al mismo,NONE
356,819023263485558785,que cool todo mundo me dejar en gris,N
357,819009329374367744,yo no el poder ver no poder darme el lujo de tanto tristeza a uno mes y día de mi debut internacional,N
358,818991850719682565,solo ser cuestión de ponerle bastante dios no ayudar bastante love u toar te ir a extrañar,P
359,818763522477871104,unir de mi mejorar profes decir que ser obligación de lo abogar hablar sencillo,NEU
360,818880384855343104,vivir con lo necedad de alguno día encontrármelo en lo callar,N
361,818888126458380288,tener hora y medio librar en heredia,P
362,818966898507415552,massimo torturar estar en américa estar en méxico y yo estar aquí acostar en mi cama sufrir querer conocerlo,N
363,818838563768832002,gracia susana ojalá asir ser en el futuro lo verdad ahorita preferir estar uno poco preocupar que pasarme de sobreconfiado,P
364,819220479626059776,felizmiercoles porque hoy pasar el que pasar ir haber ser uno bueno día,P
365,819213849224167425,hoy tener librar jaja viernes no poder,NEU
366,819212252675010560,este ver ese y se ver súper lindar,P
367,818867976011128833,gracia por el chocolatina kiss uno gran abrazar felizaño2017 y mucho bendición,P
368,818852374261465088,hey sii sí queres me paso tu dato por decímetro,P
369,818892873190010881,resultar que el dr tener año ser super guapo educar y amable pero vivir en cartago siempre vivir largar,NEU
370,818894490144571392,me quedo uno semana y medio de vacación y aun no haber hacer nadar productivo,N
371,819063995126648832,mi profe de tcu sí ser odioso a uno mae por afiche le dar hora y a mí me decir que me apuntar el que durar decir durar hora,N
372,819155840997490688,que bonito lo gente educar uno gran abrazar parir tú a,P
373,819155501380407297,do parir tú uno gran abrazar homosexual a,P
374,819243725620649984,jajaja perdón lo seriar estar muy bueno,P
375,819230709789421570,omg que rico querer querer pero fijar ser el peor alumno pero querer,P
376,819237267181080576,bueno idiota uno gran abrazar,P
377,819236936929910784,que lindo lo gente educar uno gran abrazar homosexual,P
378,819228768892059649,igual tú lindar día y uno fuerte abrazar,P
379,819228623215489024,que lindo lo gente educar uno gran abrazar,P
380,819335305648017408,me sentir mal de no encontrarle nadar de especial a lo luna pero solo ver el mismo punto blanco de siempre,N
381,819401045143093249,que lindar estar meter en lo casar todo el día,N
382,819403665635246082,seguro no entender bien lo tramar véala de nuevo ser todo lindo,P
383,819382362412826625,el q poder hacer ser darse golpecito con los uña o con lo dedo,NEU
384,819405109348204544,felicidad yo ni esperanzar de ser tío tener el mas cercano ser lo hijo de mi primo,P
385,819406610636357632,monge sot por mi sí con rojo,NONE
386,819337926026862593,antojar de empanar colombiano,NEU
387,819383109334552576,nah yo estar llenar de tanto y me arrancar pellejo aprender comer rascarme y lo verdad no les haber pasar nadar,P
388,819366776052060161,oh cuando te el creés el sos pero bueno el drama tampoco ser tan bonito,N
389,819390895174930432,en seriar aprender gracia a uno sitiar que uno amigo me recomendar y ahora estar ver uno videos,NONE
